"alpha1","alpha2","alpha3"
2.36156474929731,-2.17557050458495,3.23606797749979
2.36553496256302,-2.07165358995799,3.37731170200806
2.36907800037265,-1.96350734820343,3.50522672017545
2.37219693793813,-1.85155858313015,3.61930820986408
2.37489449509758,-1.73624910536936,3.71910594355301
2.37717303389459,-1.61803398874989,3.80422606518061
2.37717303389459,-0.381966011250105,3.80422606518061
2.37489449509758,-0.263750894630643,3.71910594355301
2.37219693793813,-0.148441416869854,3.61930820986408
2.36907800037265,-0.03649265179657,3.50522672017545
2.36553496256302,0.0716535899579929,3.37731170200806
2.36156474929731,0.175570504584946,3.23606797749979
2.35716393274797,0.274847979497379,3.08205297110316
2.35232873557295,0.369094211857377,2.91587450968565
2.34705503436575,0.457937254842823,2.73818842371475
2.3413383634612,0.541026485551579,2.54969595899476
2.33517391910406,0.618033988749895,2.35114100916989
2.32855656398845,0.68865585100403,2.14330717991599
2.32148083217643,0.752613360087727,1.92701469640686
2.31394093440464,0.809654104932039,1.70311716626029
2.30593076378863,0.859552971776503,1.47249821073871
2.29744390193472,0.902113032590307,1.23606797749979
2.28847362546999,0.937166322257262,0.99475954865942
2.27901291300134,0.964574501457377,0.7495252583429
2.26905445251507,0.984229402628956,0.501332934257218
2.25859064922877,0.996053456856543,0.251162078117254
2.24761363390785,1,2.44929359829471e-16
2.2361152716593,0.996053456856543,-0.251162078117254
2.22408717121569,0.984229402628956,-0.501332934257217
2.21152069472266,0.964574501457377,-0.749525258342899
2.19840696804353,0.937166322257262,-0.994759548659419
2.18473689159487,0.902113032590307,-1.23606797749979
2.17050115172695,0.859552971776503,-1.47249821073871
2.15569023266351,0.809654104932039,-1.70311716626029
2.140294429015,0.752613360087727,-1.92701469640686
2.12430385887981,0.68865585100403,-2.14330717991599
2.10770847754798,0.618033988749895,-2.35114100916989
2.09049809182195,0.541026485551579,-2.54969595899476
2.07266237496856,0.457937254842823,-2.73818842371475
2.05419088231698,0.369094211857378,-2.91587450968565
2.03507306751637,0.27484797949738,-3.08205297110316
2.01529829946755,0.175570504584946,-3.23606797749979
1.99485587994219,0.0716535899579933,-3.37731170200806
1.97373506190288,-0.0364926517965696,-3.50522672017545
1.95192506853713,-0.148441416869855,-3.61930820986408
1.9294151130177,-0.263750894630644,-3.71910594355301
1.81382049144801,-1.6180339887499,-3.80422606518061
1.8377808281192,-1.73624910536936,-3.71910594355301
1.86102277913976,-1.85155858313015,-3.61930820986408
1.88355644055425,-1.96350734820343,-3.50522672017545
1.90539194163789,-2.07165358995799,-3.37731170200806
1.92653942403098,-2.17557050458495,-3.23606797749979
1.94700902160393,-2.27484797949738,-3.08205297110316
1.96681084104234,-2.36909421185738,-2.91587450968565
1.98595494314097,-2.45793725484282,-2.73818842371475
2.0044513247948,-2.54102648555158,-2.54969595899476
2.02230990167506,-2.6180339887499,-2.35114100916989
2.03954049157769,-2.68865585100403,-2.14330717991599
2.05615279843132,-2.75261336008773,-1.92701469640686
2.07215639695173,-2.80965410493204,-1.70311716626029
2.08756071792929,-2.8595529717765,-1.47249821073871
2.10237503413612,-2.90211303259031,-1.23606797749979
2.11660844683919,-2.93716632225726,-0.994759548659419
2.13026987290594,-2.96457450145738,-0.749525258342899
2.1433680324886,-2.98422940262896,-0.501332934257217
2.15591143727391,-2.99605345685654,-0.251162078117254
2.16790837928447,-3,2.44929359829471e-16
2.1793669202187,-2.99605345685654,0.251162078117254
2.19029488131607,-2.98422940262896,0.501332934257218
2.20069983373473,-2.96457450145738,0.7495252583429
2.2105890894288,-2.93716632225726,0.994759548659419
2.21996969251306,-2.90211303259031,1.23606797749979
2.22884841110275,-2.8595529717765,1.47249821073871
2.23723172961696,-2.80965410493204,1.70311716626029
2.24512584153401,-2.75261336008773,1.92701469640686
2.25253664258805,-2.68865585100403,2.14330717991599
2.25946972439626,-2.61803398874989,2.35114100916989
2.26593036850646,-2.54102648555158,2.54969595899476
2.27192354085564,-2.45793725484282,2.73818842371475
2.27745388663021,-2.36909421185738,2.91587450968565
2.28252572551934,-2.27484797949738,3.08205297110316
2.28714304735317,-2.17557050458495,3.23606797749979
2.29130950811861,-2.07165358995799,3.37731170200806
2.29502842634529,-1.96350734820343,3.50522672017545
2.29830277985566,-1.85155858313015,3.61930820986408
2.30113520287295,-1.73624910536936,3.71910594355301
2.3035279834821,-1.61803398874989,3.80422606518061
2.3035279834821,-0.381966011250105,3.80422606518061
2.30113520287295,-0.263750894630643,3.71910594355301
2.29830277985566,-0.148441416869854,3.61930820986408
2.29502842634529,-0.03649265179657,3.50522672017545
2.29130950811861,0.0716535899579929,3.37731170200806
2.28714304735317,0.175570504584946,3.23606797749979
2.28252572551934,0.274847979497379,3.08205297110316
2.27745388663021,0.369094211857377,2.91587450968565
2.27192354085564,0.457937254842823,2.73818842371475
2.26593036850646,0.541026485551579,2.54969595899476
2.25946972439626,0.618033988749895,2.35114100916989
2.25253664258805,0.68865585100403,2.14330717991599
2.24512584153401,0.752613360087727,1.92701469640686
2.23723172961696,0.809654104932039,1.70311716626029
2.22884841110275,0.859552971776503,1.47249821073871
2.21996969251306,0.902113032590307,1.23606797749979
2.2105890894288,0.937166322257262,0.99475954865942
2.20069983373473,0.964574501457377,0.7495252583429
2.19029488131607,0.984229402628956,0.501332934257218
2.1793669202187,0.996053456856543,0.251162078117254
2.16790837928447,1,2.44929359829471e-16
2.15591143727391,0.996053456856543,-0.251162078117254
2.1433680324886,0.984229402628956,-0.501332934257217
2.13026987290594,0.964574501457377,-0.749525258342899
2.11660844683919,0.937166322257262,-0.994759548659419
2.10237503413612,0.902113032590307,-1.23606797749979
2.08756071792929,0.859552971776503,-1.47249821073871
2.07215639695173,0.809654104932039,-1.70311716626029
2.05615279843132,0.752613360087727,-1.92701469640686
2.03954049157769,0.68865585100403,-2.14330717991599
2.02230990167506,0.618033988749895,-2.35114100916989
2.0044513247948,0.541026485551579,-2.54969595899476
1.98595494314097,0.457937254842823,-2.73818842371475
1.96681084104234,0.369094211857378,-2.91587450968565
1.94700902160393,0.27484797949738,-3.08205297110316
1.92653942403098,0.175570504584946,-3.23606797749979
1.90539194163789,0.0716535899579933,-3.37731170200806
1.88355644055425,-0.0364926517965696,-3.50522672017545
1.86102277913976,-0.148441416869855,-3.61930820986408
1.8377808281192,-0.263750894630644,-3.71910594355301
1.71583550736983,-1.6180339887499,-3.80422606518061
1.74051851139804,-1.73624910536936,-3.71910594355301
1.76447641521429,-1.85155858313015,-3.61930820986408
1.78771859848818,-1.96350734820343,-3.50522672017545
1.81025449747663,-2.07165358995799,-3.37731170200806
1.8320935838141,-2.17557050458495,-3.23606797749979
1.85324534402448,-2.27484797949738,-3.08205297110316
1.87371925974537,-2.36909421185738,-2.91587450968565
1.8935247886549,-2.45793725484282,-2.73818842371475
1.91267134609071,-2.54102648555158,-2.54969595899476
1.93116828734999,-2.6180339887499,-2.35114100916989
1.94902489065949,-2.68865585100403,-2.14330717991599
1.96625034080359,-2.75261336008773,-1.92701469640686
1.98285371339837,-2.80965410493204,-1.70311716626029
1.99884395979961,-2.8595529717765,-1.47249821073871
2.01422989263198,-2.90211303259031,-1.23606797749979
2.02902017192712,-2.93716632225726,-0.994759548659419
2.04322329185754,-2.96457450145738,-0.749525258342899
2.05684756805405,-2.98422940262896,-0.501332934257217
2.0699011254936,-2.99605345685654,-0.251162078117254
2.08239188694518,-3,2.44929359829471e-16
2.09432756196098,-2.99605345685654,0.251162078117254
2.10571563640055,-2.98422940262896,0.501332934257218
2.11656336247569,-2.96457450145738,0.7495252583429
2.12687774930388,-2.93716632225726,0.994759548659419
2.13666555395875,-2.90211303259031,1.23606797749979
2.14593327300577,-2.8595529717765,1.47249821073871
2.15468713451224,-2.80965410493204,1.70311716626029
2.16293309052052,-2.75261336008773,1.92701469640686
2.17067680997417,-2.68865585100403,2.14330717991599
2.17792367208678,-2.61803398874989,2.35114100916989
2.18467876014396,-2.54102648555158,2.54969595899476
2.19094685572909,-2.45793725484282,2.73818842371475
2.19673243336419,-2.36909421185738,2.91587450968565
2.20203965555757,-2.27484797949738,3.08205297110316
2.2068723682504,-2.17557050458495,3.23606797749979
2.21123409665506,-2.07165358995799,3.37731170200806
2.21512804147839,-1.96350734820343,3.50522672017545
2.21855707552365,-1.85155858313015,3.61930820986408
2.22152374066557,-1.73624910536936,3.71910594355301
2.22403024519343,-1.61803398874989,3.80422606518061
2.22403024519343,-0.381966011250105,3.80422606518061
2.22152374066557,-0.263750894630643,3.71910594355301
2.21855707552365,-0.148441416869854,3.61930820986408
2.21512804147839,-0.03649265179657,3.50522672017545
2.21123409665506,0.0716535899579929,3.37731170200806
2.2068723682504,0.175570504584946,3.23606797749979
2.20203965555757,0.274847979497379,3.08205297110316
2.19673243336419,0.369094211857377,2.91587450968565
2.19094685572909,0.457937254842823,2.73818842371475
2.18467876014396,0.541026485551579,2.54969595899476
2.17792367208678,0.618033988749895,2.35114100916989
2.17067680997417,0.68865585100403,2.14330717991599
2.16293309052052,0.752613360087727,1.92701469640686
2.15468713451224,0.809654104932039,1.70311716626029
2.14593327300577,0.859552971776503,1.47249821073871
2.13666555395875,0.902113032590307,1.23606797749979
2.12687774930388,0.937166322257262,0.99475954865942
2.11656336247569,0.964574501457377,0.7495252583429
2.10571563640055,0.984229402628956,0.501332934257218
2.09432756196098,0.996053456856543,0.251162078117254
2.08239188694518,1,2.44929359829471e-16
2.0699011254936,0.996053456856543,-0.251162078117254
2.05684756805405,0.984229402628956,-0.501332934257217
2.04322329185754,0.964574501457377,-0.749525258342899
2.02902017192712,0.937166322257262,-0.994759548659419
2.01422989263198,0.902113032590307,-1.23606797749979
1.99884395979961,0.859552971776503,-1.47249821073871
1.98285371339837,0.809654104932039,-1.70311716626029
1.96625034080359,0.752613360087727,-1.92701469640686
1.94902489065949,0.68865585100403,-2.14330717991599
1.93116828734999,0.618033988749895,-2.35114100916989
1.91267134609071,0.541026485551579,-2.54969595899476
1.8935247886549,0.457937254842823,-2.73818842371475
1.87371925974537,0.369094211857378,-2.91587450968565
1.85324534402448,0.27484797949738,-3.08205297110316
1.8320935838141,0.175570504584946,-3.23606797749979
1.81025449747663,0.0716535899579933,-3.37731170200806
1.78771859848818,-0.0364926517965696,-3.50522672017545
1.76447641521429,-0.148441416869855,-3.61930820986408
1.74051851139804,-0.263750894630644,-3.71910594355301
1.61215472325853,-1.6180339887499,-3.80422606518061
1.6375388648458,-1.73624910536936,-3.71910594355301
1.66219223534164,-1.85155858313015,-3.61930820986408
1.68612346178412,-1.96350734820343,-3.50522672017545
1.70934125172061,-2.07165358995799,-3.37731170200806
1.73185437168029,-2.17557050458495,-3.23606797749979
1.75367162635767,-2.27484797949738,-3.08205297110316
1.77480183849954,-2.36909421185738,-2.91587450968565
1.79525382948672,-2.45793725484282,-2.73818842371475
1.81503640060157,-2.54102648555158,-2.54969595899476
1.8341583149717,-2.6180339887499,-2.35114100916989
1.85262828017967,-2.68865585100403,-2.14330717991599
1.8704549315282,-2.75261336008773,-1.92701469640686
1.88764681594999,-2.80965410493204,-1.70311716626029
1.90421237655106,-2.8595529717765,-1.47249821073871
1.92015993777602,-2.90211303259031,-1.23606797749979
1.93549769118392,-2.93716632225726,-0.994759548659419
1.95023368182271,-2.96457450145738,-0.749525258342899
1.96437579519071,-2.98422940262896,-0.501332934257217
1.9779317447732,-2.99605345685654,-0.251162078117254
1.99090906014217,-3,2.44929359829471e-16
2.00331507560775,-2.99605345685654,0.251162078117254
2.01515691940943,-2.98422940262896,0.501332934257218
2.02644150343562,-2.96457450145738,0.7495252583429
2.03717551346026,-2.93716632225726,0.994759548659419
2.04736539988526,-2.90211303259031,1.23606797749979
2.05701736897798,-2.8595529717765,1.47249821073871
2.06613737459303,-2.80965410493204,1.70311716626029
2.07473111036822,-2.75261336008773,1.92701469640686
2.08280400238455,-2.68865585100403,2.14330717991599
2.09036120228075,-2.61803398874989,2.35114100916989
2.09740758081309,-2.54102648555158,2.54969595899476
2.10394772185168,-2.45793725484282,2.73818842371475
2.10998591680485,-2.36909421185738,2.91587450968565
2.11552615946367,-2.27484797949738,3.08205297110316
2.12057214125925,-2.17557050458495,3.23606797749979
2.12512724692571,-2.07165358995799,3.37731170200806
2.12919455056243,-1.96350734820343,3.50522672017545
2.13277681208959,-1.85155858313015,3.61930820986408
2.13587647409163,-1.73624910536936,3.71910594355301
2.13849565904366,-1.61803398874989,3.80422606518061
2.13849565904366,-0.381966011250105,3.80422606518061
2.13587647409163,-0.263750894630643,3.71910594355301
2.13277681208959,-0.148441416869854,3.61930820986408
2.12919455056243,-0.03649265179657,3.50522672017545
2.12512724692571,0.0716535899579929,3.37731170200806
2.12057214125925,0.175570504584946,3.23606797749979
2.11552615946367,0.274847979497379,3.08205297110316
2.10998591680485,0.369094211857377,2.91587450968565
2.10394772185168,0.457937254842823,2.73818842371475
2.09740758081309,0.541026485551579,2.54969595899476
2.09036120228075,0.618033988749895,2.35114100916989
2.08280400238455,0.68865585100403,2.14330717991599
2.07473111036822,0.752613360087727,1.92701469640686
2.06613737459303,0.809654104932039,1.70311716626029
2.05701736897798,0.859552971776503,1.47249821073871
2.04736539988526,0.902113032590307,1.23606797749979
2.03717551346026,0.937166322257262,0.99475954865942
2.02644150343562,0.964574501457377,0.7495252583429
2.01515691940943,0.984229402628956,0.501332934257218
2.00331507560775,0.996053456856543,0.251162078117254
1.99090906014217,1,2.44929359829471e-16
1.9779317447732,0.996053456856543,-0.251162078117254
1.96437579519071,0.984229402628956,-0.501332934257217
1.95023368182271,0.964574501457377,-0.749525258342899
1.93549769118392,0.937166322257262,-0.994759548659419
1.92015993777602,0.902113032590307,-1.23606797749979
1.90421237655106,0.859552971776503,-1.47249821073871
1.88764681594999,0.809654104932039,-1.70311716626029
1.8704549315282,0.752613360087727,-1.92701469640686
1.85262828017967,0.68865585100403,-2.14330717991599
1.8341583149717,0.618033988749895,-2.35114100916989
1.81503640060157,0.541026485551579,-2.54969595899476
1.79525382948672,0.457937254842823,-2.73818842371475
1.77480183849954,0.369094211857378,-2.91587450968565
1.75367162635767,0.27484797949738,-3.08205297110316
1.73185437168029,0.175570504584946,-3.23606797749979
1.70934125172061,0.0716535899579933,-3.37731170200806
1.68612346178412,-0.0364926517965696,-3.50522672017545
1.66219223534164,-0.148441416869855,-3.61930820986408
1.6375388648458,-0.263750894630644,-3.71910594355301
1.50271987608213,-1.6180339887499,-3.80422606518061
1.52877884322447,-1.73624910536936,-3.71910594355301
1.55410252571346,-1.85155858313015,-3.61930820986408
1.5786987617148,-1.96350734820343,-3.50522672017545
1.60257549433984,-2.07165358995799,-3.37731170200806
1.6257407498302,-2.17557050458495,-3.23606797749979
1.64820261644143,-2.27484797949738,-3.08205297110316
1.66996922401933,-2.36909421185738,-2.91587450968565
1.6910487242621,-2.45793725484282,-2.73818842371475
1.71144927166045,-2.54102648555158,-2.54969595899476
1.73117900510748,-2.6180339887499,-2.35114100916989
1.75024603016946,-2.68865585100403,-2.14330717991599
1.7686584020083,-2.75261336008773,-1.92701469640686
1.78642410894597,-2.80965410493204,-1.70311716626029
1.80355105666089,-2.8595529717765,-1.47249821073871
1.820047053006,-2.90211303259031,-1.23606797749979
1.83591979343789,-2.93716632225726,-0.994759548659419
1.85117684704644,-2.96457450145738,-0.749525258342899
1.865825643174,-2.98422940262896,-0.501332934257217
1.87987345861332,-2.99605345685654,-0.251162078117254
1.89332740537323,-3,2.44929359829471e-16
1.90619441900118,-2.99605345685654,0.251162078117254
1.91848124745183,-2.98422940262896,0.501332934257218
1.93019444049086,-2.96457450145738,0.7495252583429
1.94134033962348,-2.93716632225726,0.994759548659419
1.95192506853713,-2.90211303259031,1.23606797749979
1.96195452404812,-2.8595529717765,1.47249821073871
1.97143436754234,-2.80965410493204,1.70311716626029
1.98037001690018,-2.75261336008773,1.92701469640686
1.98876663889634,-2.68865585100403,2.14330717991599
1.99662914206538,-2.61803398874989,2.35114100916989
2.00396217002431,-2.54102648555158,2.54969595899476
2.01077009524387,-2.45793725484282,2.73818842371475
2.01705701326044,-2.36909421185738,2.91587450968565
2.02282673732126,-2.27484797949738,3.08205297110316
2.02808279345557,-2.17557050458495,3.23606797749979
2.03282841596528,-2.07165358995799,3.37731170200806
2.03706654332883,-1.96350734820343,3.50522672017545
2.0407998145127,-1.85155858313015,3.61930820986408
2.04403056568522,-1.73624910536936,3.71910594355301
2.04676082732819,-1.61803398874989,3.80422606518061
2.04676082732819,-0.381966011250105,3.80422606518061
2.04403056568522,-0.263750894630643,3.71910594355301
2.0407998145127,-0.148441416869854,3.61930820986408
2.03706654332883,-0.03649265179657,3.50522672017545
2.03282841596528,0.0716535899579929,3.37731170200806
2.02808279345557,0.175570504584946,3.23606797749979
2.02282673732126,0.274847979497379,3.08205297110316
2.01705701326044,0.369094211857377,2.91587450968565
2.01077009524387,0.457937254842823,2.73818842371475
2.00396217002431,0.541026485551579,2.54969595899476
1.99662914206538,0.618033988749895,2.35114100916989
1.98876663889634,0.68865585100403,2.14330717991599
1.98037001690018,0.752613360087727,1.92701469640686
1.97143436754234,0.809654104932039,1.70311716626029
1.96195452404812,0.859552971776503,1.47249821073871
1.95192506853713,0.902113032590307,1.23606797749979
1.94134033962348,0.937166322257262,0.99475954865942
1.93019444049086,0.964574501457377,0.7495252583429
1.91848124745183,0.984229402628956,0.501332934257218
1.90619441900118,0.996053456856543,0.251162078117254
1.89332740537323,1,2.44929359829471e-16
1.87987345861332,0.996053456856543,-0.251162078117254
1.865825643174,0.984229402628956,-0.501332934257217
1.85117684704644,0.964574501457377,-0.749525258342899
1.83591979343789,0.937166322257262,-0.994759548659419
1.820047053006,0.902113032590307,-1.23606797749979
1.80355105666089,0.859552971776503,-1.47249821073871
1.78642410894597,0.809654104932039,-1.70311716626029
1.7686584020083,0.752613360087727,-1.92701469640686
1.75024603016946,0.68865585100403,-2.14330717991599
1.73117900510748,0.618033988749895,-2.35114100916989
1.71144927166045,0.541026485551579,-2.54969595899476
1.6910487242621,0.457937254842823,-2.73818842371475
1.66996922401933,0.369094211857378,-2.91587450968565
1.64820261644143,0.27484797949738,-3.08205297110316
1.6257407498302,0.175570504584946,-3.23606797749979
1.60257549433984,0.0716535899579933,-3.37731170200806
1.5786987617148,-0.0364926517965696,-3.50522672017545
1.55410252571346,-0.148441416869855,-3.61930820986408
1.52877884322447,-0.263750894630644,-3.71910594355301
1.38750227662095,-1.6180339887499,-3.80422606518061
1.41420475630279,-1.73624910536936,-3.71910594355301
1.44016871076466,-1.85155858313015,-3.61930820986408
1.46540115329121,-1.96350734820343,-3.50522672017545
1.48990922700522,-2.07165358995799,-3.37731170200806
1.513700182798,-2.17557050458495,-3.23606797749979
1.53678135794509,-2.27484797949738,-3.08205297110316
1.55916015540252,-2.36909421185738,-2.91587450968565
1.58084402377806,-2.45793725484282,-2.73818842371475
1.60184043797137,-2.54102648555158,-2.54969595899476
1.6221568804759,-2.6180339887499,-2.35114100916989
1.64180082333536,-2.68865585100403,-2.14330717991599
1.66077971074655,-2.75261336008773,-1.92701469640686
1.67910094230036,-2.80965410493204,-1.70311716626029
1.69677185685183,-2.8595529717765,-1.47249821073871
1.71379971701044,-2.90211303259031,-1.23606797749979
1.73019169424099,-2.93716632225726,-0.994759548659419
1.74595485456551,-2.96457450145738,-0.749525258342899
1.76109614485644,-2.98422940262896,-0.501332934257217
1.77562237971109,-2.99605345685654,-0.251162078117254
1.78954022889739,-3,2.44929359829471e-16
1.80285620536099,-2.99605345685654,0.251162078117254
1.8155766537836,-2.98422940262896,0.501332934257218
1.82770773968269,-2.96457450145738,0.7495252583429
1.83925543904274,-2.93716632225726,0.994759548659419
1.85022552846825,-2.90211303259031,1.23606797749979
1.86062357584899,-2.8595529717765,1.47249821073871
1.8704549315282,-2.80965410493204,1.70311716626029
1.87972471996463,-2.75261336008773,1.92701469640686
1.88843783187953,-2.68865585100403,2.14330717991599
1.89659891688007,-2.61803398874989,2.35114100916989
1.90421237655106,-2.54102648555158,2.54969595899476
1.9112823580069,-2.45793725484282,2.73818842371475
1.91781274789643,-2.36909421185738,2.91587450968565
1.9238071668535,-2.27484797949738,3.08205297110316
1.92926896438641,-2.17557050458495,3.23606797749979
1.93420121420018,-2.07165358995799,3.37731170200806
1.93860670994557,-1.96350734820343,3.50522672017545
1.94248796138961,-1.85155858313015,3.61930820986408
1.94584719100261,-1.73624910536936,3.71910594355301
1.94868633095734,-1.61803398874989,3.80422606518061
1.94868633095734,-0.381966011250105,3.80422606518061
1.94584719100261,-0.263750894630643,3.71910594355301
1.94248796138961,-0.148441416869854,3.61930820986408
1.93860670994557,-0.03649265179657,3.50522672017545
1.93420121420018,0.0716535899579929,3.37731170200806
1.92926896438641,0.175570504584946,3.23606797749979
1.9238071668535,0.274847979497379,3.08205297110316
1.91781274789643,0.369094211857377,2.91587450968565
1.9112823580069,0.457937254842823,2.73818842371475
1.90421237655106,0.541026485551579,2.54969595899476
1.89659891688007,0.618033988749895,2.35114100916989
1.88843783187953,0.68865585100403,2.14330717991599
1.87972471996463,0.752613360087727,1.92701469640686
1.8704549315282,0.809654104932039,1.70311716626029
1.86062357584899,0.859552971776503,1.47249821073871
1.85022552846825,0.902113032590307,1.23606797749979
1.83925543904274,0.937166322257262,0.99475954865942
1.82770773968269,0.964574501457377,0.7495252583429
1.8155766537836,0.984229402628956,0.501332934257218
1.80285620536099,0.996053456856543,0.251162078117254
1.78954022889739,1,2.44929359829471e-16
1.77562237971109,0.996053456856543,-0.251162078117254
1.76109614485644,0.984229402628956,-0.501332934257217
1.74595485456551,0.964574501457377,-0.749525258342899
1.73019169424099,0.937166322257262,-0.994759548659419
1.71379971701044,0.902113032590307,-1.23606797749979
1.69677185685183,0.859552971776503,-1.47249821073871
1.67910094230036,0.809654104932039,-1.70311716626029
1.66077971074655,0.752613360087727,-1.92701469640686
1.64180082333536,0.68865585100403,-2.14330717991599
1.6221568804759,0.618033988749895,-2.35114100916989
1.60184043797137,0.541026485551579,-2.54969595899476
1.58084402377806,0.457937254842823,-2.73818842371475
1.55916015540252,0.369094211857378,-2.91587450968565
1.53678135794509,0.27484797949738,-3.08205297110316
1.513700182798,0.175570504584946,-3.23606797749979
1.48990922700522,0.0716535899579933,-3.37731170200806
1.46540115329121,-0.0364926517965696,-3.50522672017545
1.44016871076466,-0.148441416869855,-3.61930820986408
1.41420475630279,-0.263750894630644,-3.71910594355301
1.26650598194443,-1.6180339887499,-3.80422606518061
1.29381545326297,-1.73624910536936,-3.71910594355301
1.32038454893031,-1.85155858313015,-3.61930820986408
1.3462194218099,-1.96350734820343,-3.50522672017545
1.37132637988642,-2.07165358995799,-3.37731170200806
1.3957118639794,-2.17557050458495,-3.23606797749979
1.41938242612663,-2.27484797949738,-3.08205297110316
1.44234470863442,-2.36909421185738,-2.91587450968565
1.46460542379036,-2.45793725484282,-2.73818842371475
1.48617133423424,-2.54102648555158,-2.54969595899476
1.50704923398144,-2.6180339887499,-2.35114100916989
1.52724593009275,-2.68865585100403,-2.14330717991599
1.54676822498408,-2.75261336008773,-1.92701469640686
1.56562289936892,-2.80965410493204,-1.70311716626029
1.58381669582594,-2.8595529717765,-1.47249821073871
1.60135630298377,-2.90211303259031,-1.23606797749979
1.61824834031486,-2.93716632225726,-0.994759548659419
1.63449934352967,-2.96457450145738,-0.749525258342899
1.65011575056268,-2.98422940262896,-0.501332934257217
1.66510388814117,-2.99605345685654,-0.251162078117254
1.67946995892776,-3,2.44929359829471e-16
1.69322002922773,-2.99605345685654,0.251162078117254
1.70636001725193,-2.98422940262896,0.501332934257218
1.71889568192617,-2.96457450145738,0.7495252583429
1.73083261223814,-2.93716632225726,0.994759548659419
1.74217621711282,-2.90211303259031,1.23606797749979
1.75293171580766,-2.8595529717765,1.47249821073871
1.76310412881883,-2.80965410493204,1.70311716626029
1.77269826929005,-2.75261336008773,1.92701469640686
1.78171873491594,-2.68865585100403,2.14330717991599
1.79016990033173,-2.61803398874989,2.35114100916989
1.79805590998176,-2.54102648555158,2.54969595899476
1.80538067145942,-2.45793725484282,2.73818842371475
1.81214784931134,-2.36909421185738,2.91587450968565
1.81836085929939,-2.27484797949738,3.08205297110316
1.82402286311392,-2.17557050458495,3.23606797749979
1.8291367635325,-2.07165358995799,3.37731170200806
1.83370520001858,-1.96350734820343,3.50522672017545
1.83773054475498,-1.85155858313015,3.61930820986408
1.84121489910766,-1.73624910536936,3.71910594355301
1.84416009051544,-1.61803398874989,3.80422606518061
1.84416009051544,-0.381966011250105,3.80422606518061
1.84121489910766,-0.263750894630643,3.71910594355301
1.83773054475498,-0.148441416869854,3.61930820986408
1.83370520001858,-0.03649265179657,3.50522672017545
1.8291367635325,0.0716535899579929,3.37731170200806
1.82402286311392,0.175570504584946,3.23606797749979
1.81836085929939,0.274847979497379,3.08205297110316
1.81214784931134,0.369094211857377,2.91587450968565
1.80538067145942,0.457937254842823,2.73818842371475
1.79805590998176,0.541026485551579,2.54969595899476
1.79016990033173,0.618033988749895,2.35114100916989
1.78171873491594,0.68865585100403,2.14330717991599
1.77269826929005,0.752613360087727,1.92701469640686
1.76310412881883,0.809654104932039,1.70311716626029
1.75293171580766,0.859552971776503,1.47249821073871
1.74217621711282,0.902113032590307,1.23606797749979
1.73083261223814,0.937166322257262,0.99475954865942
1.71889568192617,0.964574501457377,0.7495252583429
1.70636001725193,0.984229402628956,0.501332934257218
1.69322002922773,0.996053456856543,0.251162078117254
1.67946995892776,1,2.44929359829471e-16
1.66510388814117,0.996053456856543,-0.251162078117254
1.65011575056268,0.984229402628956,-0.501332934257217
1.63449934352967,0.964574501457377,-0.749525258342899
1.61824834031486,0.937166322257262,-0.994759548659419
1.60135630298377,0.902113032590307,-1.23606797749979
1.58381669582594,0.859552971776503,-1.47249821073871
1.56562289936892,0.809654104932039,-1.70311716626029
1.54676822498408,0.752613360087727,-1.92701469640686
1.52724593009275,0.68865585100403,-2.14330717991599
1.50704923398144,0.618033988749895,-2.35114100916989
1.48617133423424,0.541026485551579,-2.54969595899476
1.46460542379036,0.457937254842823,-2.73818842371475
1.44234470863442,0.369094211857378,-2.91587450968565
1.41938242612663,0.27484797949738,-3.08205297110316
1.3957118639794,0.175570504584946,-3.23606797749979
1.37132637988642,0.0716535899579933,-3.37731170200806
1.3462194218099,-0.0364926517965696,-3.50522672017545
1.32038454893031,-0.148441416869855,-3.61930820986408
1.29381545326297,-0.263750894630644,-3.71910594355301
1.13977102534957,-1.6180339887499,-3.80422606518061
1.16764556784886,-1.73624910536936,-3.71910594355301
1.19477939234381,-1.85155858313015,-3.61930820986408
1.2211777564619,-1.96350734820343,-3.50522672017545
1.24684609855236,-2.07165358995799,-3.37731170200806
1.27179001522424,-2.17557050458495,-3.23606797749979
1.29601523953722,-2.27484797949738,-3.08205297110316
1.31952761984333,-2.36909421185738,-2.91587450968565
1.34233309927753,-2.45793725484282,-2.73818842371475
1.36443769589363,-2.54102648555158,-2.54969595899476
1.38584748344195,-2.6180339887499,-2.35114100916989
1.40656857278375,-2.68865585100403,-2.14330717991599
1.42660709393752,-2.75261336008773,-1.92701469640686
1.44596917875111,-2.80965410493204,-1.70311716626029
1.46466094419362,-2.8595529717765,-1.47249821073871
1.4826884762603,-2.90211303259031,-1.23606797749979
1.50005781448334,-2.93716632225726,-0.994759548659419
1.51677493704128,-2.96457450145738,-0.749525258342899
1.53284574645948,-2.98422940262896,-0.501332934257217
1.54827605589356,-2.99605345685654,-0.251162078117254
1.56307157598816,-3,2.44929359829471e-16
1.57723790230258,-2.99605345685654,0.251162078117254
1.5907805032954,-2.98422940262896,0.501332934257218
1.60370470885973,-2.96457450145738,0.7495252583429
1.61601569940089,-2.93716632225726,0.994759548659419
1.62771849544849,-2.90211303259031,1.23606797749979
