"beta1","beta2","beta3"
-2.25033320889138,0.859552971776503,2.0004029717765
-2.25033320889138,0.902113032590307,2.01856303259031
-2.25033320889138,0.937166322257262,2.03001632225726
-2.25033320889138,0.964574501457377,2.03462450145738
-2.25033320889138,0.984229402628956,2.03227940262896
-2.25033320889138,0.996053456856543,2.02290345685654
-2.25033320889138,1,2.00645
-2.25033320889138,0.996053456856543,1.98290345685654
-2.25033320889138,0.984229402628956,1.95227940262896
-2.25033320889138,0.964574501457377,1.91462450145738
-2.25033320889138,0.937166322257262,1.87001632225726
-2.25033320889138,0.902113032590307,1.81856303259031
-2.25033320889138,0.859552971776503,1.7604029717765
-2.25033320889138,0.809654104932039,1.69570410493204
-2.25033320889138,0.752613360087727,1.62466336008773
-2.25033320889138,0.68865585100403,1.54750585100403
-2.25033320889138,0.618033988749895,1.46448398874989
-2.25033320889138,0.541026485551579,1.37587648555158
-2.25033320889138,0.457937254842823,1.28198725484282
-2.25033320889138,0.369094211857377,1.18314421185738
-2.25033320889138,0.274847979497379,1.07969797949738
-2.25033320889138,0.175570504584946,0.972020504584946
-2.25033320889138,0.0716535899579933,0.860503589957993
-2.25033320889138,-0.0364926517965696,0.74555734820343
-2.25033320889138,-0.148441416869855,0.627608583130145
-2.25033320889138,-0.263750894630645,0.507099105369355
-2.25033320889138,-0.381966011250106,0.384483988749894
-2.25033320889138,-0.50262022567029,0.26022977432971
-2.25033320889138,-0.62523737082855,0.13481262917145
-2.25033320889138,-0.749333532871391,0.00871646712860885
-2.25033320889138,-0.874418960941373,-0.117568960941373
-2.25033320889138,-1,-0.24355
-2.25033320889138,-1.12558103905863,-0.368731039058627
-2.50742208410481,-1.49737977432971,0.37113272567029
-2.50742208410481,-1.37476262917145,0.450949870828551
-2.50742208410481,-1.25066646712861,0.533046032871391
-2.50742208410481,-1.12558103905863,0.616931460941373
-2.50742208410481,-1,0.7021125
-2.50742208410481,-0.874418960941373,0.788093539058627
-2.50742208410481,-0.749333532871391,0.874378967128609
-2.50742208410481,-0.62523737082855,0.96047512917145
-2.50742208410481,-0.502620225670291,1.04589227432971
-2.50742208410481,-0.381966011250105,1.1301464887499
-2.50742208410481,-0.263750894630644,1.21276160536936
-2.50742208410481,-0.148441416869855,1.29327108313015
-2.50742208410481,-0.0364926517965692,1.37121984820343
-2.50742208410481,0.0716535899579935,1.44616608995799
-2.50742208410481,0.175570504584947,1.51768300458495
-2.50742208410481,0.274847979497379,1.58536047949738
-2.50742208410481,0.369094211857377,1.64880671185738
-2.50742208410481,0.457937254842823,1.70764975484282
-2.50742208410481,0.541026485551579,1.76153898555158
-2.50742208410481,0.618033988749895,1.81014648874989
-2.50742208410481,0.68865585100403,1.85316835100403
-2.50742208410481,0.752613360087727,1.89032586008773
-2.50742208410481,0.809654104932039,1.92136660493204
-2.50742208410481,0.859552971776503,1.9460654717765
-2.50742208410481,0.902113032590307,1.96422553259031
-2.50742208410481,0.937166322257262,1.97567882225726
-2.50742208410481,0.964574501457377,1.98028700145738
-2.50742208410481,0.984229402628956,1.97794190262896
